BusinessTravel,DistanceFromHome,EmployeeCount,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,PerformanceRating,EmployeeID
Travel_Rarely,8,1,1,2,2,4,2962
Travel_Rarely,11,1,3,3,2,3,2963
Travel_Rarely,4,1,2,3,3,3,2964
Travel_Frequently,16,1,2,4,2,3,2965
Travel_Rarely,1,1,2,4,3,3,2966
Travel_Frequently,9,1,1,1,3,4,2967
Travel_Rarely,5,1,4,4,3,3,2968
Travel_Frequently,1,1,4,3,1,3,2969
Travel_Rarely,2,1,4,4,3,3,2970
Travel_Rarely,4,1,1,2,3,3,2971
Travel_Rarely,7,1,4,4,3,3,2972
Travel_Frequently,1,1,3,1,3,3,2973
Travel_Rarely,5,1,3,2,3,3,2974
Travel_Frequently,9,1,4,2,2,3,2975
Travel_Rarely,8,1,4,4,3,3,2976
Travel_Frequently,9,1,2,4,2,3,2977
Travel_Frequently,2,1,3,2,4,3,2978
Travel_Rarely,1,1,3,3,3,3,2979
Travel_Rarely,20,1,3,2,2,3,2980
Travel_Frequently,8,1,3,4,3,3,2981
Travel_Rarely,2,1,4,2,3,3,2982
Travel_Rarely,29,1,4,2,3,3,2983
Travel_Rarely,7,1,4,3,3,3,2984
Travel_Rarely,9,1,2,1,3,4,2985
Travel_Rarely,8,1,2,4,2,3,2986
Travel_Rarely,5,1,3,4,2,4,2987
Non-Travel,5,1,2,2,3,4,2988
Travel_Rarely,2,1,4,3,2,4,2989
Travel_Rarely,5,1,1,2,3,3,2990
Non-Travel,2,1,4,3,3,3,2991
Travel_Rarely,20,1,3,4,3,3,2992
Travel_Rarely,7,1,1,1,3,4,2993
Travel_Frequently,3,1,1,1,3,3,2994
Travel_Rarely,16,1,3,4,1,3,2995
Travel_Frequently,9,1,4,2,3,3,2996
Travel_Rarely,1,1,3,1,3,4,2997
Travel_Frequently,7,1,3,4,3,3,2998
Travel_Rarely,1,1,3,3,3,4,2999
Travel_Rarely,7,1,3,2,2,3,3000
Travel_Rarely,15,1,3,2,2,4,3001
Travel_Rarely,1,1,3,2,3,3,3002
Travel_Rarely,13,1,4,3,3,3,3003
Travel_Rarely,24,1,4,4,3,3,3004
Travel_Rarely,7,1,1,4,2,3,3005
Travel_Rarely,9,1,1,4,2,3,3006
Travel_Rarely,13,1,4,4,3,3,3007
Travel_Frequently,2,1,3,3,3,3,3008
Travel_Frequently,19,1,3,4,3,3,3009
Travel_Rarely,1,1,4,3,2,3,3010
Travel_Frequently,4,1,2,4,2,3,3011
Travel_Rarely,4,1,4,3,3,4,3012
Travel_Frequently,14,1,3,3,4,3,3013
Non-Travel,2,1,3,2,3,3,3014
Travel_Frequently,1,1,4,3,2,3,3015
Travel_Rarely,7,1,3,1,2,4,3016
Travel_Rarely,3,1,4,4,3,3,3017
Travel_Rarely,2,1,2,4,2,3,3018
Travel_Rarely,29,1,2,1,2,3,3019
Travel_Rarely,8,1,2,4,3,4,3020
Travel_Rarely,10,1,4,3,3,3,3021
Travel_Rarely,11,1,2,2,3,3,3022
Travel_Rarely,1,1,4,4,2,3,3023
Travel_Rarely,28,1,3,4,3,3,3024
Travel_Rarely,6,1,3,4,NA,3,3025
Travel_Rarely,3,1,4,2,3,3,3026
Travel_Rarely,16,1,3,2,3,3,3027
Travel_Rarely,20,1,3,4,2,4,3028
Travel_Rarely,9,1,4,2,3,3,3029
Travel_Frequently,1,1,2,3,3,3,3030
Travel_Rarely,3,1,1,4,3,4,3031
Non-Travel,22,1,4,3,2,4,3032
Travel_Rarely,7,1,3,3,3,3,3033
Travel_Rarely,2,1,3,2,3,3,3034
Travel_Rarely,13,1,1,3,1,3,3035
Travel_Rarely,8,1,3,1,3,3,3036
Non-Travel,25,1,4,3,4,4,3037
Travel_Rarely,28,1,3,3,3,3,3038
Travel_Rarely,2,1,1,4,3,3,3039
Travel_Frequently,9,1,1,2,3,3,3040
Non-Travel,28,1,4,4,3,4,3041
Travel_Frequently,6,1,1,4,3,3,3042
Travel_Rarely,21,1,4,3,3,3,3043
Travel_Rarely,8,1,4,3,3,3,3044
Non-Travel,1,1,1,4,2,3,3045
Travel_Rarely,28,1,4,3,3,4,3046
Travel_Rarely,5,1,3,1,3,3,3047
Non-Travel,2,1,3,3,4,3,3048
Travel_Frequently,16,1,1,2,3,3,3049
Travel_Rarely,9,1,4,4,3,3,3050
Travel_Rarely,8,1,3,3,3,4,3051
Travel_Rarely,1,1,3,2,3,4,3052
Travel_Rarely,10,1,3,2,3,3,3053
Travel_Rarely,1,1,4,4,3,3,3054
Travel_Rarely,29,1,3,2,3,3,3055
Travel_Rarely,2,1,4,2,3,3,3056
Travel_Rarely,2,1,2,4,3,3,3057
Travel_Rarely,2,1,2,3,3,3,3058
Travel_Rarely,1,1,3,4,2,4,3059
Travel_Rarely,15,1,4,3,3,3,3060
Non-Travel,7,1,1,4,2,4,3061
Travel_Rarely,26,1,3,4,3,3,3062
Travel_Rarely,1,1,4,3,4,3,3063
Travel_Rarely,3,1,3,2,3,3,3064
Travel_Frequently,14,1,3,1,3,3,3065
Travel_Rarely,16,1,1,2,3,3,3066
Travel_Rarely,1,1,2,3,3,3,3067
Travel_Frequently,3,1,3,4,3,3,3068
Travel_Rarely,10,1,4,1,2,3,3069
Travel_Rarely,6,1,4,2,3,3,3070
Travel_Rarely,2,1,2,1,3,3,3071
Travel_Rarely,9,1,3,2,2,3,3072
Travel_Rarely,10,1,1,2,3,3,3073
Travel_Rarely,6,1,2,3,3,3,3074
Travel_Rarely,9,1,1,1,2,4,3075
Non-Travel,28,1,3,3,3,4,3076
Travel_Rarely,10,1,2,1,1,3,3077
Travel_Frequently,14,1,4,4,3,3,3078
Travel_Rarely,27,1,3,3,3,3,3079
Travel_Rarely,7,1,2,4,3,3,3080
Non-Travel,1,1,2,3,3,4,3081
Travel_Rarely,24,1,4,1,3,3,3082
Travel_Frequently,26,1,2,3,3,4,3083
Travel_Frequently,20,1,3,1,2,3,3084
Travel_Rarely,5,1,2,3,3,3,3085
Travel_Rarely,7,1,2,NA,3,3,3086
Travel_Rarely,7,1,3,1,3,3,3087
Travel_Rarely,5,1,1,1,3,3,3088
Travel_Rarely,26,1,4,3,3,4,3089
Travel_Rarely,2,1,1,4,2,3,3090
Travel_Rarely,12,1,4,4,1,3,3091
Travel_Frequently,10,1,1,3,3,3,3092
Travel_Rarely,25,1,3,4,3,4,3093
Travel_Rarely,10,1,1,1,1,3,3094
Travel_Rarely,19,1,3,3,2,3,3095
Travel_Frequently,18,1,4,4,4,3,3096
Travel_Rarely,27,1,1,2,3,3,3097
Travel_Frequently,5,1,4,3,2,4,3098
Travel_Frequently,3,1,4,4,3,3,3099
Travel_Rarely,26,1,3,3,3,3,3100
Travel_Rarely,3,1,1,4,1,4,3101
Non-Travel,15,1,3,4,1,3,3102
Travel_Rarely,8,1,2,3,3,3,3103
Travel_Rarely,19,1,3,2,4,3,3104
Travel_Rarely,4,1,1,4,4,3,3105
Non-Travel,2,1,3,1,3,3,3106
Travel_Rarely,2,1,1,4,2,3,3107
Travel_Rarely,10,1,2,3,3,3,3108
Non-Travel,10,1,3,4,2,4,3109
Travel_Frequently,16,1,3,1,4,4,3110
Travel_Rarely,1,1,1,4,3,3,3111
Travel_Rarely,4,1,1,3,1,4,3112
Travel_Rarely,15,1,4,3,3,3,3113
Travel_Rarely,2,1,3,3,3,3,3114
Travel_Rarely,8,1,NA,3,3,3,3115
Travel_Rarely,2,1,3,4,3,3,3116
Travel_Rarely,7,1,3,2,4,3,3117
Travel_Rarely,10,1,2,3,4,4,3118
Travel_Rarely,5,1,1,4,3,4,3119
Travel_Rarely,2,1,4,2,3,3,3120
Travel_Rarely,12,1,4,3,3,4,3121
Travel_Frequently,22,1,1,3,3,3,3122
Travel_Frequently,17,1,2,1,3,4,3123
Travel_Frequently,2,1,2,3,3,3,3124
Non-Travel,3,1,2,4,2,3,3125
Travel_Frequently,7,1,3,3,3,3,3126
Travel_Rarely,6,1,2,4,3,3,3127
Travel_Rarely,1,1,1,2,3,3,3128
Non-Travel,3,1,4,4,3,3,3129
Travel_Rarely,22,1,2,3,3,3,3130
Travel_Rarely,15,1,2,3,3,3,3131
Travel_Frequently,12,1,3,3,3,3,3132
Travel_Rarely,1,1,2,4,4,3,3133
Travel_Rarely,5,1,4,1,2,3,3134
Travel_Rarely,2,1,4,2,4,4,3135
Travel_Frequently,2,1,2,3,2,3,3136
Travel_Rarely,5,1,4,4,4,3,3137
Travel_Rarely,16,1,1,3,3,3,3138
Travel_Rarely,2,1,3,4,2,3,3139
Travel_Frequently,2,1,2,2,3,3,3140
Non-Travel,1,1,3,1,3,3,3141
Non-Travel,23,1,1,3,3,3,3142
Travel_Rarely,9,1,1,3,3,3,3143
Travel_Rarely,16,1,1,3,3,3,3144
Travel_Rarely,26,1,4,4,3,3,3145
Travel_Rarely,1,1,3,4,1,4,3146
Travel_Rarely,8,1,2,4,4,3,3147
Travel_Frequently,4,1,1,3,2,3,3148
Travel_Rarely,24,1,2,1,3,3,3149
Non-Travel,7,1,1,2,3,3,3150
Travel_Rarely,2,1,4,1,3,3,3151
Non-Travel,7,1,4,3,3,4,3152
Travel_Frequently,22,1,4,4,3,3,3153
Travel_Rarely,5,1,3,3,3,3,3154
Travel_Rarely,1,1,2,2,2,3,3155
Travel_Rarely,21,1,4,3,3,3,3156
Travel_Rarely,1,1,2,4,3,3,3157
Travel_Rarely,19,1,1,2,4,3,3158
Travel_Rarely,7,1,4,2,3,3,3159
Travel_Frequently,2,1,1,2,3,3,3160
Travel_Rarely,2,1,2,3,3,3,3161
Travel_Frequently,2,1,1,3,3,4,3162
Travel_Frequently,9,1,2,1,4,3,3163
Travel_Rarely,6,1,2,4,3,3,3164
Travel_Rarely,9,1,2,1,1,3,3165
Travel_Rarely,2,1,1,4,3,3,3166
Travel_Rarely,1,1,1,4,4,3,3167
Travel_Rarely,22,1,1,3,2,3,3168
Travel_Rarely,9,1,4,3,2,3,3169
Travel_Rarely,17,1,4,2,4,3,3170
Travel_Rarely,28,1,3,4,3,3,3171
Travel_Rarely,10,1,2,4,2,3,3172
Travel_Rarely,2,1,3,1,2,3,3173
Travel_Frequently,4,1,4,3,3,3,3174
Travel_Rarely,8,1,4,1,1,3,3175
Travel_Rarely,29,1,1,3,4,4,3176
Travel_Rarely,13,1,3,3,3,4,3177
Travel_Rarely,27,1,3,1,3,3,3178
Travel_Rarely,16,1,3,3,3,3,3179
Travel_Rarely,2,1,4,4,4,3,3180
Travel_Rarely,2,1,1,3,3,3,3181
Travel_Rarely,13,1,3,3,3,3,3182
Travel_Rarely,1,1,1,4,2,3,3183
Travel_Frequently,4,1,3,3,3,3,3184
Travel_Rarely,24,1,4,1,4,3,3185
Travel_Rarely,1,1,2,4,2,3,3186
Travel_Frequently,19,1,1,1,3,3,3187
Travel_Rarely,7,1,3,4,3,3,3188
Travel_Rarely,4,1,3,3,3,3,3189
Travel_Rarely,2,1,2,3,2,3,3190
Travel_Rarely,10,1,2,4,3,3,3191
Travel_Frequently,8,1,3,4,1,4,3192
Travel_Rarely,5,1,3,2,4,3,3193
Travel_Rarely,8,1,2,2,3,3,3194
Travel_Rarely,9,1,1,4,3,3,3195
Travel_Rarely,1,1,4,3,3,3,3196
Travel_Frequently,15,1,1,1,3,3,3197
Non-Travel,2,1,3,3,3,3,3198
Travel_Rarely,2,1,1,1,4,3,3199
Travel_Rarely,11,1,4,2,3,3,3200
Travel_Rarely,16,1,4,4,3,4,3201
Travel_Frequently,2,1,2,4,3,3,3202
Travel_Rarely,16,1,2,2,3,3,3203
Travel_Frequently,4,1,4,4,3,3,3204
Travel_Rarely,16,1,4,4,3,3,3205
Travel_Rarely,5,1,4,3,3,3,3206
Travel_Rarely,18,1,4,2,4,4,3207
Travel_Rarely,17,1,1,3,3,3,3208
Travel_Rarely,12,1,4,3,3,3,3209
Travel_Rarely,2,1,4,4,2,3,3210
Travel_Frequently,4,1,2,3,3,3,3211
Travel_Rarely,9,1,2,4,2,3,3212
Travel_Rarely,10,1,3,1,3,4,3213
Travel_Rarely,1,1,3,4,3,3,3214
Travel_Rarely,2,1,4,1,3,3,3215
Travel_Frequently,3,1,4,1,3,3,3216
Travel_Rarely,7,1,3,3,3,3,3217
Travel_Rarely,6,1,2,4,2,4,3218
Travel_Rarely,8,1,1,1,3,4,3219
Travel_Frequently,29,1,4,1,2,3,3220
Travel_Rarely,3,1,4,3,3,3,3221
Travel_Rarely,9,1,4,2,3,4,3222
Travel_Rarely,2,1,1,2,3,3,3223
Non-Travel,10,1,1,1,3,3,3224
Travel_Rarely,1,1,3,3,4,3,3225
Non-Travel,8,1,1,3,3,3,3226
Travel_Frequently,27,1,4,3,2,4,3227
Travel_Rarely,8,1,3,4,2,3,3228
Travel_Rarely,1,1,3,3,3,3,3229
Travel_Frequently,10,1,3,3,3,4,3230
Travel_Frequently,26,1,4,4,3,3,3231
Travel_Rarely,2,1,2,3,3,3,3232
Travel_Rarely,13,1,2,1,4,3,3233
Travel_Rarely,2,1,3,2,1,3,3234
Travel_Rarely,2,1,3,4,2,3,3235
Travel_Rarely,9,1,4,4,2,3,3236
Travel_Rarely,10,1,4,1,1,3,3237
Travel_Rarely,20,1,4,2,3,3,3238
Travel_Rarely,9,1,4,4,3,3,3239
Non-Travel,5,1,4,1,4,3,3240
Travel_Frequently,4,1,1,4,3,3,3241
Travel_Rarely,10,1,4,3,1,3,3242
Travel_Rarely,20,1,2,1,3,3,3243
Travel_Rarely,21,1,3,1,4,3,3244
Travel_Rarely,1,1,4,4,2,3,3245
Travel_Rarely,8,1,3,4,2,3,3246
Travel_Rarely,2,1,2,3,3,3,3247
Travel_Rarely,23,1,1,3,3,3,3248
Travel_Frequently,4,1,2,3,3,3,3249
Travel_Rarely,12,1,4,4,3,3,3250
Travel_Rarely,7,1,4,1,3,3,3251
Non-Travel,7,1,1,1,3,3,3252
Non-Travel,1,1,4,4,3,3,3253
Travel_Frequently,2,1,1,4,3,3,3254
Travel_Rarely,10,1,2,3,2,3,3255
Travel_Rarely,15,1,4,1,2,3,3256
Travel_Rarely,14,1,2,4,3,3,3257
Travel_Rarely,18,1,4,1,3,3,3258
Travel_Frequently,13,1,3,4,3,3,3259
Travel_Rarely,2,1,4,1,2,3,3260
Travel_Frequently,2,1,1,1,3,3,3261
Travel_Rarely,2,1,NA,1,3,3,3262
Travel_Rarely,5,1,1,4,2,3,3263
Travel_Rarely,20,1,4,3,3,3,3264
Travel_Frequently,10,1,3,2,3,3,3265
Travel_Rarely,10,1,3,1,3,4,3266
Travel_Frequently,9,1,2,4,2,3,3267
Travel_Rarely,2,1,3,1,3,3,3268
Non-Travel,1,1,3,2,3,3,3269
Travel_Rarely,29,1,4,3,3,3,3270
Travel_Rarely,8,1,3,3,3,3,3271
Travel_Rarely,2,1,2,1,3,3,3272
Travel_Rarely,3,1,3,3,4,3,3273
Travel_Rarely,23,1,1,1,3,3,3274
Travel_Rarely,6,1,3,4,2,3,3275
Travel_Rarely,6,1,3,2,3,4,3276
Travel_Rarely,10,1,3,3,3,3,3277
Travel_Rarely,24,1,4,2,3,3,3278
Travel_Rarely,10,1,4,3,3,3,3279
Travel_Rarely,15,1,4,4,3,3,3280
Travel_Rarely,19,1,3,3,2,3,3281
Travel_Rarely,2,1,3,2,3,3,3282
Travel_Rarely,3,1,3,3,3,3,3283
Travel_Frequently,9,1,1,3,3,3,3284
Travel_Rarely,7,1,3,4,2,3,3285
Travel_Rarely,10,1,2,3,3,3,3286
Travel_Rarely,20,1,2,2,2,3,3287
Travel_Frequently,4,1,1,1,2,3,3288
Travel_Frequently,7,1,3,4,3,3,3289
Travel_Rarely,7,1,3,4,4,3,3290
Travel_Rarely,16,1,3,4,2,3,3291
Travel_Rarely,25,1,2,1,3,3,3292
Travel_Rarely,2,1,3,4,3,4,3293
Travel_Rarely,1,1,3,3,4,3,3294
Travel_Rarely,1,1,2,2,3,3,3295
Travel_Rarely,2,1,3,NA,1,3,3296
Travel_Frequently,22,1,3,3,3,4,3297
Non-Travel,1,1,4,4,2,3,3298
Travel_Rarely,16,1,1,3,2,3,3299
Travel_Rarely,24,1,4,2,2,3,3300
Travel_Rarely,17,1,1,1,2,3,3301
Travel_Rarely,8,1,1,1,3,3,3302
Travel_Rarely,6,1,3,1,2,4,3303
Travel_Rarely,10,1,2,4,2,3,3304
Travel_Rarely,3,1,2,4,2,4,3305
Travel_Frequently,4,1,2,4,2,3,3306
Travel_Rarely,6,1,1,4,3,3,3307
Travel_Rarely,1,1,4,1,3,3,3308
Travel_Rarely,10,1,3,3,2,3,3309
Travel_Frequently,1,1,3,4,3,3,3310
Travel_Rarely,24,1,4,3,3,3,3311
Travel_Rarely,21,1,2,4,3,3,3312
Travel_Rarely,2,1,4,4,1,3,3313
Travel_Rarely,22,1,1,4,2,3,3314
Travel_Frequently,13,1,2,4,3,3,3315
Travel_Rarely,14,1,1,1,3,4,3316
Travel_Rarely,11,1,3,1,3,3,3317
Travel_Rarely,9,1,4,3,3,3,3318
Travel_Frequently,8,1,4,2,2,3,3319
Non-Travel,21,1,4,4,3,3,3320
Travel_Rarely,5,1,3,1,4,3,3321
Travel_Rarely,9,1,3,1,3,3,3322
Non-Travel,2,1,1,4,2,4,3323
Travel_Frequently,12,1,2,2,3,3,3324
Travel_Rarely,22,1,2,2,3,3,3325
Travel_Rarely,18,1,3,4,2,4,3326
Travel_Rarely,16,1,4,4,3,3,3327
Travel_Rarely,3,1,2,3,3,3,3328
Travel_Rarely,9,1,1,4,3,3,3329
Travel_Rarely,1,1,4,2,3,3,3330
Travel_Frequently,13,1,3,4,3,3,3331
Travel_Rarely,1,1,4,4,3,4,3332
Travel_Frequently,1,1,4,4,2,3,3333
Travel_Rarely,15,1,3,4,3,3,3334
Non-Travel,1,1,1,2,3,3,3335
Non-Travel,17,1,1,1,3,4,3336
Travel_Rarely,1,1,4,4,3,3,3337
Travel_Rarely,7,1,4,2,4,3,3338
Travel_Rarely,9,1,1,4,1,3,3339
Travel_Rarely,5,1,1,4,NA,3,3340
Travel_Rarely,26,1,2,1,3,3,3341
Travel_Rarely,24,1,1,4,3,3,3342
Travel_Frequently,9,1,4,4,2,3,3343
Travel_Rarely,7,1,1,2,4,3,3344
Travel_Rarely,11,1,3,3,2,3,3345
Travel_Rarely,1,1,4,4,2,3,3346
Travel_Rarely,26,1,3,4,2,3,3347
Travel_Rarely,2,1,4,4,2,4,3348
Travel_Rarely,15,1,2,3,4,3,3349
Travel_Rarely,23,1,2,4,2,3,3350
Travel_Rarely,10,1,3,3,3,4,3351
Travel_Rarely,10,1,4,1,1,3,3352
Travel_Rarely,1,1,2,3,3,3,3353
Travel_Rarely,12,1,2,2,3,3,3354
Travel_Rarely,11,1,3,3,3,3,3355
Travel_Rarely,2,1,3,1,3,3,3356
Travel_Rarely,2,1,3,2,3,4,3357
Travel_Rarely,1,1,2,3,4,3,3358
Travel_Rarely,2,1,4,4,1,4,3359
Travel_Rarely,25,1,1,2,2,3,3360
Travel_Rarely,1,1,4,3,2,3,3361
Non-Travel,1,1,4,3,2,3,3362
Travel_Rarely,2,1,2,4,3,3,3363
Travel_Rarely,6,1,4,1,3,3,3364
Non-Travel,18,1,3,2,3,3,3365
Travel_Rarely,1,1,3,2,3,3,3366
Travel_Rarely,1,1,1,2,2,3,3367
Travel_Frequently,11,1,3,1,3,3,3368
Travel_Rarely,1,1,4,1,3,3,3369
Travel_Rarely,9,1,3,3,3,3,3370
Travel_Rarely,15,1,4,2,4,3,3371
Travel_Rarely,29,1,1,1,3,3,3372
Travel_Rarely,1,1,4,4,1,3,3373
Travel_Frequently,1,1,4,2,3,3,3374
Travel_Rarely,24,1,3,1,4,4,3375
Travel_Rarely,10,1,3,4,3,3,3376
Travel_Rarely,1,1,2,4,3,3,3377
Travel_Rarely,10,1,1,3,1,3,3378
Non-Travel,8,1,3,2,2,3,3379
Travel_Frequently,29,1,3,4,3,3,3380
Travel_Rarely,1,1,3,3,3,3,3381
Travel_Rarely,5,1,4,4,2,3,3382
Travel_Rarely,9,1,4,3,3,3,3383
Travel_Rarely,9,1,3,3,4,3,3384
Travel_Rarely,3,1,3,3,4,3,3385
Non-Travel,4,1,3,4,3,4,3386
Travel_Rarely,1,1,4,4,3,3,3387
Travel_Rarely,1,1,NA,3,3,3,3388
Non-Travel,2,1,2,2,2,3,3389
Travel_Frequently,7,1,3,3,4,3,3390
Non-Travel,28,1,1,4,3,3,3391
Non-Travel,28,1,3,1,3,4,3392
Non-Travel,15,1,4,3,3,3,3393
Travel_Rarely,3,1,4,1,3,3,3394
Travel_Rarely,2,1,2,4,3,3,3395
Travel_Rarely,26,1,4,4,3,3,3396
Travel_Rarely,10,1,4,4,2,4,3397
Travel_Frequently,1,1,3,2,3,3,3398
Travel_Frequently,11,1,1,3,4,3,3399
Travel_Rarely,20,1,3,2,3,3,3400
Non-Travel,2,1,4,1,3,3,3401
Travel_Rarely,18,1,4,4,3,3,3402
Travel_Rarely,2,1,1,3,3,3,3403
Travel_Rarely,1,1,4,3,3,3,3404
Travel_Frequently,13,1,3,3,2,3,3405
Travel_Rarely,28,1,4,3,3,3,3406
Travel_Rarely,28,1,4,3,3,3,3407
Travel_Rarely,24,1,3,2,1,3,3408
Travel_Frequently,5,1,3,1,3,3,3409
Non-Travel,5,1,2,4,3,3,3410
Travel_Rarely,23,1,3,3,3,3,3411
Travel_Rarely,6,1,3,3,2,3,3412
Travel_Rarely,4,1,2,1,2,3,3413
Travel_Rarely,2,1,4,1,3,3,3414
Travel_Frequently,8,1,2,2,3,3,3415
Travel_Rarely,1,1,4,4,3,4,3416
Travel_Rarely,8,1,2,1,2,4,3417
Travel_Rarely,2,1,1,3,3,3,3418
Travel_Rarely,3,1,3,3,3,3,3419
Travel_Rarely,2,1,4,3,3,3,3420
Travel_Rarely,2,1,4,4,3,3,3421
Travel_Rarely,3,1,1,4,3,3,3422
Travel_Rarely,24,1,2,4,2,3,3423
Travel_Rarely,23,1,4,3,4,3,3424
Travel_Rarely,27,1,1,4,3,4,3425
Travel_Rarely,16,1,3,4,3,3,3426
Travel_Rarely,15,1,1,2,1,3,3427
Travel_Frequently,26,1,3,2,3,3,3428
Non-Travel,19,1,2,3,3,3,3429
Travel_Rarely,24,1,2,4,3,3,3430
Non-Travel,21,1,2,1,3,3,3431
Travel_Rarely,5,1,1,4,3,3,3432
Travel_Rarely,16,1,4,4,3,3,3433
Non-Travel,2,1,4,3,3,3,3434
Travel_Rarely,2,1,3,1,3,3,3435
Travel_Frequently,11,1,4,1,3,3,3436
Non-Travel,9,1,2,4,2,3,3437
Travel_Rarely,7,1,4,4,4,3,3438
Non-Travel,15,1,4,3,3,4,3439
Travel_Rarely,6,1,2,4,2,3,3440
Travel_Rarely,5,1,2,4,1,3,3441
Travel_Rarely,16,1,2,2,3,4,3442
Travel_Frequently,8,1,3,2,3,4,3443
Travel_Rarely,7,1,1,3,2,3,3444
Travel_Frequently,2,1,1,1,3,3,3445
Travel_Rarely,2,1,3,3,3,3,3446
Travel_Rarely,10,1,4,2,3,3,3447
Travel_Frequently,9,1,3,3,3,3,3448
Travel_Rarely,5,1,2,3,2,3,3449
Travel_Rarely,1,1,4,2,2,4,3450
Travel_Rarely,2,1,3,1,2,3,3451
Travel_Frequently,3,1,1,3,3,3,3452
Travel_Rarely,2,1,4,4,3,3,3453
Travel_Rarely,5,1,3,3,3,3,3454
Travel_Frequently,1,1,1,3,3,3,3455
Travel_Rarely,4,1,4,4,2,3,3456
Non-Travel,2,1,3,1,4,3,3457
Travel_Rarely,25,1,3,4,3,4,3458
Travel_Frequently,8,1,4,4,3,4,3459
Travel_Rarely,1,1,3,1,2,3,3460
Travel_Rarely,12,1,4,1,3,3,3461
Travel_Rarely,23,1,1,3,4,4,3462
Non-Travel,19,1,2,1,2,3,3463
Travel_Rarely,5,1,1,1,3,3,3464
Travel_Rarely,8,1,3,1,2,3,3465
Travel_Rarely,1,1,2,3,3,3,3466
Travel_Rarely,5,1,3,3,2,3,3467
Travel_Rarely,1,1,1,4,3,3,3468
Non-Travel,11,1,1,3,3,3,3469
Travel_Frequently,23,1,4,2,3,3,3470
Travel_Rarely,1,1,3,3,4,3,3471
Travel_Rarely,18,1,2,1,3,3,3472
Travel_Rarely,23,1,4,4,3,3,3473
Travel_Rarely,7,1,4,1,3,4,3474
Travel_Frequently,1,1,1,3,3,3,3475
Travel_Rarely,1,1,1,3,2,3,3476
Travel_Frequently,29,1,1,4,2,3,3477
Travel_Rarely,7,1,4,4,3,4,3478
Travel_Rarely,25,1,4,4,4,3,3479
