EmployeeID,Age,Attrition,Department,Education,EducationField,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,Over18,PercentSalaryHike,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager
749,49,Yes,Sales,5,Medical,Female,2,Healthcare Representative,Single,23420,3,Y,18,8,0,20,2,4,1,3
750,29,Yes,Sales,2,Marketing,Female,2,Laboratory Technician,Single,68110,0,Y,15,8,1,9,2,8,7,7
751,54,No,Sales,3,Medical,Female,2,Manager,Single,22970,6,Y,18,8,2,29,2,20,12,7
752,58,No,Sales,3,Life Sciences,Female,2,Laboratory Technician,Married,24500,3,Y,12,8,1,32,2,9,1,5
753,55,No,Research & Development,3,Life Sciences,Female,3,Research Scientist,Divorced,50930,2,Y,16,8,1,31,3,7,0,0
754,36,No,Research & Development,3,Medical,Male,2,Sales Executive,Single,53090,3,Y,13,8,0,15,5,5,0,1
755,31,Yes,Sales,3,Life Sciences,Male,2,Manager,Single,30570,1,Y,19,8,0,1,3,1,0,0
756,30,No,Sales,3,Life Sciences,Male,3,Sales Executive,Divorced,51210,7,Y,13,8,0,8,4,3,0,2
757,31,No,Research & Development,3,Medical,Male,1,Laboratory Technician,Single,168560,3,Y,12,8,1,9,3,3,1,0
758,34,No,Sales,1,Marketing,Female,5,Manager,Divorced,26860,5,Y,11,8,0,10,3,4,1,3
759,31,Yes,Sales,3,Technical Degree,Male,1,Research Scientist,Single,61800,1,Y,14,8,1,1,2,1,0,0
760,27,No,Human Resources,4,Medical,Male,4,Sales Executive,Married,66320,0,Y,16,8,0,6,3,5,1,4
761,36,No,Sales,3,Marketing,Male,2,Research Scientist,Single,35050,1,Y,12,8,2,10,2,10,1,8
762,36,No,Research & Development,3,Other,Female,3,Research Director,Married,63970,4,Y,14,8,1,11,3,3,0,2
763,47,No,Research & Development,4,Life Sciences,Female,2,Sales Executive,Married,62740,7,Y,14,8,2,17,0,6,1,2
764,25,Yes,Sales,4,Life Sciences,Male,2,Research Scientist,Married,198590,3,Y,19,8,0,6,3,3,2,2
765,37,No,Sales,4,Medical,Male,1,Healthcare Representative,Single,75870,0,Y,22,8,1,7,5,6,1,3
766,56,No,Research & Development,4,Other,Male,2,Sales Representative,Married,42580,2,Y,16,8,0,5,2,3,1,0
767,47,No,Research & Development,2,Medical,Male,2,Laboratory Technician,Married,43640,3,Y,11,8,1,26,3,20,5,6
768,24,No,Research & Development,1,Other,Male,1,Manufacturing Director,Married,43350,1,Y,15,8,1,5,5,5,0,3
769,32,No,Sales,3,Marketing,Male,1,Research Scientist,Married,53260,4,Y,14,8,1,7,2,4,0,3
770,34,No,Research & Development,2,Medical,Male,1,Sales Executive,Married,32800,5,Y,13,8,0,7,3,5,0,2
771,41,No,Research & Development,3,Medical,Female,3,Sales Executive,Married,54850,2,Y,17,8,2,7,2,4,0,3
772,40,No,Sales,2,Life Sciences,Male,1,Sales Executive,Divorced,43420,3,Y,11,8,1,11,6,8,0,7
773,31,No,Research & Development,3,Medical,Male,2,Human Resources,Divorced,27820,1,Y,19,8,1,13,5,13,9,9
774,46,Yes,Research & Development,1,Medical,Male,1,Manufacturing Director,Divorced,59800,4,Y,11,8,1,28,2,7,4,3
775,39,Yes,Research & Development,4,Medical,Male,2,Manufacturing Director,Single,43810,2,Y,15,8,2,11,1,1,0,0
776,31,Yes,Sales,3,Medical,Male,2,Sales Executive,Single,25720,1,Y,13,8,3,10,3,10,4,7
777,45,No,Sales,2,Marketing,Male,1,Sales Executive,Divorced,38330,2,Y,14,8,0,24,1,7,0,7
778,31,No,Research & Development,4,Life Sciences,Male,3,Human Resources,Single,42440,9,Y,13,8,0,8,3,3,0,2
779,31,Yes,Research & Development,4,Life Sciences,Male,1,Laboratory Technician,Married,65000,6,Y,23,8,1,7,5,2,2,2
780,45,No,Research & Development,2,Life Sciences,Female,1,Research Scientist,Married,184300,4,Y,12,8,1,10,5,3,1,2
781,48,No,Research & Development,3,Technical Degree,Male,2,Research Scientist,Divorced,16010,4,Y,12,8,0,15,3,2,2,2
782,34,Yes,Research & Development,4,Medical,Male,2,Research Scientist,Married,26940,1,Y,16,8,1,2,3,2,2,2
783,40,No,Research & Development,4,Other,Female,1,Sales Executive,Divorced,31490,2,Y,15,8,1,16,1,9,4,8
784,28,No,Research & Development,2,Technical Degree,Female,1,Research Scientist,Single,176390,0,Y,13,8,1,6,0,5,1,3
785,44,No,Research & Development,3,Life Sciences,Male,1,Laboratory Technician,Single,23190,3,Y,18,8,0,7,4,5,0,3
786,53,No,Research & Development,4,Technical Degree,Male,2,Manager,Single,116910,4,Y,20,8,0,35,2,9,8,8
787,49,No,Research & Development,3,Life Sciences,Male,3,Laboratory Technician,Married,53240,2,Y,19,8,0,20,2,3,1,2
788,40,No,Research & Development,4,Life Sciences,Male,3,Laboratory Technician,Divorced,167520,2,Y,18,8,1,8,3,3,1,2
789,44,No,Research & Development,1,Other,Male,3,Research Scientist,Single,52280,1,Y,13,8,0,6,2,5,1,3
790,33,No,Human Resources,3,Medical,Female,2,Sales Executive,Married,27000,0,Y,14,8,3,5,2,4,0,3
791,34,No,Research & Development,4,Life Sciences,Female,1,Sales Representative,Single,192460,3,Y,15,8,1,15,5,13,3,12
792,30,No,Sales,2,Technical Degree,Male,1,Laboratory Technician,Married,25060,8,Y,22,8,0,4,3,2,2,2
793,42,No,Research & Development,4,Medical,Female,1,Sales Executive,Single,60620,1,Y,22,8,2,12,2,12,5,8
794,44,No,Research & Development,3,Life Sciences,Female,5,Manufacturing Director,Married,43820,7,Y,16,8,2,11,2,1,0,0
795,30,No,Research & Development,3,Life Sciences,Male,1,Manufacturing Director,Divorced,21430,1,Y,17,8,1,1,2,1,0,0
796,57,No,Sales,1,Life Sciences,Male,3,Research Scientist,Married,61620,0,Y,14,8,0,13,5,12,2,8
797,49,No,Research & Development,3,Technical Degree,Female,2,Sales Executive,Divorced,50940,3,Y,15,8,0,29,5,8,0,7
798,34,No,Research & Development,4,Medical,Female,2,Sales Representative,Divorced,68770,7,Y,20,8,0,16,3,14,6,9
799,28,Yes,Research & Development,3,Medical,Male,1,Research Scientist,Married,22740,3,Y,20,8,1,5,5,3,1,2
800,29,Yes,Research & Development,3,Medical,Female,5,Research Scientist,Single,44340,NA,Y,17,8,3,7,1,5,0,0
801,34,Yes,Research & Development,1,Medical,Male,1,Research Scientist,Single,62880,0,Y,15,8,1,16,2,15,10,10
802,35,No,Sales,4,Other,Female,4,Healthcare Representative,Married,25530,1,Y,14,8,1,1,4,1,0,0
803,24,Yes,Sales,3,Life Sciences,Male,2,Research Scientist,Single,76540,2,Y,17,8,1,4,3,0,0,0
804,24,No,Research & Development,3,Life Sciences,Female,2,Manager,Married,51600,1,Y,17,8,1,1,3,1,0,0
805,44,No,Research & Development,2,Medical,Female,2,Research Scientist,Single,171590,5,Y,22,8,1,16,1,2,2,2
806,29,No,Sales,2,Life Sciences,Female,1,Sales Executive,Divorced,128080,1,Y,13,8,0,10,6,10,0,4
807,30,No,Research & Development,2,Life Sciences,Male,3,Sales Executive,Divorced,102210,0,Y,19,8,1,6,2,5,1,3
808,55,No,Sales,3,Marketing,Male,2,Research Scientist,Married,47790,0,Y,14,8,1,4,6,3,1,2
809,33,No,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,37370,8,Y,22,8,2,8,2,5,0,2
810,47,No,Research & Development,4,Medical,Female,2,Sales Representative,Married,23660,3,Y,17,8,0,11,5,5,1,2
811,28,Yes,Sales,3,Marketing,Male,2,Laboratory Technician,Single,17060,7,Y,12,8,0,8,3,0,0,0
812,28,No,Sales,4,Marketing,Male,1,Laboratory Technician,Divorced,163070,1,Y,16,8,0,1,3,1,0,0
813,28,No,Research & Development,3,Life Sciences,Female,2,Sales Executive,Single,59330,0,Y,11,8,0,5,3,4,1,3
814,49,No,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,34240,4,Y,11,8,0,10,3,3,1,2
815,29,No,Research & Development,1,Medical,Male,1,Research Scientist,Married,40370,0,Y,14,8,0,4,2,3,0,2
816,28,No,Research & Development,1,Technical Degree,Male,2,Laboratory Technician,Married,25590,1,Y,11,8,0,8,3,8,1,7
817,33,No,Research & Development,4,Life Sciences,Female,1,Sales Executive,Single,62010,2,Y,15,8,3,14,2,0,0,0
818,32,No,Research & Development,3,Life Sciences,Female,3,Laboratory Technician,Single,44030,2,Y,20,8,0,10,3,5,0,0
819,54,No,Sales,3,Life Sciences,Female,4,Research Scientist,Divorced,37610,3,Y,12,8,0,26,3,14,1,12
820,29,Yes,Research & Development,3,Life Sciences,Female,2,Research Scientist,Single,109340,6,Y,17,8,2,11,2,9,0,7
821,44,No,Sales,1,Marketing,Male,1,Sales Representative,Married,107610,3,Y,11,8,1,24,5,20,14,17
822,39,No,Sales,1,Technical Degree,Female,2,Laboratory Technician,Single,51750,4,Y,17,8,1,9,2,2,2,2
823,46,No,Research & Development,2,Life Sciences,Male,3,Manufacturing Director,Married,138260,8,Y,11,8,0,23,1,13,5,1
824,35,No,Research & Development,4,Life Sciences,Male,2,Research Scientist,Single,63340,1,Y,14,8,0,11,2,11,3,3
825,23,No,Research & Development,4,Medical,Female,2,Manager,Single,49360,0,Y,19,8,1,5,2,4,1,2
826,40,Yes,Research & Development,3,Medical,Male,2,Research Director,Single,47750,3,Y,15,8,1,15,3,5,1,0
827,34,No,Human Resources,3,Human Resources,Male,2,Manufacturing Director,Married,28180,1,Y,13,8,1,10,2,10,8,6
828,31,Yes,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,25150,1,Y,14,8,0,7,3,7,7,7
829,50,No,Research & Development,3,Medical,Male,1,Manager,Single,23420,1,Y,12,8,1,32,2,32,13,9
830,34,No,Sales,5,Marketing,Female,1,Research Scientist,Married,41940,0,Y,17,8,2,12,3,11,5,7
831,42,No,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Married,106850,4,Y,11,8,3,4,2,1,0,0
832,37,No,Research & Development,2,Medical,Male,1,Research Scientist,Married,20220,1,Y,12,8,0,10,1,10,3,7
833,29,No,Research & Development,3,Medical,Female,1,Manager,Married,23140,3,Y,13,8,0,9,5,7,0,7
834,33,No,Research & Development,1,Life Sciences,Male,1,Research Scientist,Single,42560,1,Y,13,8,3,5,1,5,0,2
835,45,No,Sales,3,Life Sciences,Male,3,Laboratory Technician,Married,35800,4,Y,20,8,1,8,1,5,0,3
836,42,No,Human Resources,4,Technical Degree,Male,2,Manufacturing Director,Married,31620,2,Y,17,8,2,24,1,20,13,9
837,40,No,Sales,1,Life Sciences,Female,1,Manufacturing Director,Married,65240,0,Y,13,8,1,9,2,8,7,1
838,33,No,Research & Development,3,Medical,Female,2,Manufacturing Director,Married,28990,1,Y,17,8,0,15,3,15,5,7
839,40,No,Sales,5,Life Sciences,Male,1,Manufacturing Director,Single,52310,1,Y,12,8,2,21,4,21,7,7
840,24,No,Sales,2,Marketing,Male,1,Manufacturing Director,Divorced,23560,0,Y,13,8,0,2,5,1,0,0
841,40,No,Research & Development,3,Medical,Male,1,Research Scientist,Divorced,28000,3,Y,12,8,2,8,0,2,2,2
842,45,No,Research & Development,3,Medical,Female,3,Laboratory Technician,Divorced,118360,1,Y,22,8,0,10,2,10,7,7
843,35,No,Research & Development,1,Life Sciences,Male,1,Healthcare Representative,Married,109030,0,Y,11,8,0,6,3,5,4,2
844,32,No,Research & Development,4,Medical,Male,1,Sales Executive,Married,29730,3,Y,22,8,0,12,0,7,2,5
845,36,No,Sales,3,Marketing,Female,4,Research Scientist,Single,142750,3,Y,18,8,1,7,5,3,1,2
846,48,No,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,55620,8,Y,13,8,1,18,2,8,7,7
847,29,No,Research & Development,4,Life Sciences,Female,2,Healthcare Representative,Married,45370,6,Y,18,8,1,5,5,1,0,0
848,33,No,Research & Development,1,Medical,Male,1,Healthcare Representative,Married,76420,2,Y,20,8,1,8,2,2,2,2
849,30,Yes,Research & Development,3,Other,Male,3,Sales Executive,Married,179240,1,Y,13,8,2,10,2,10,6,7
850,38,No,Sales,3,Marketing,Male,1,Manufacturing Director,Married,52040,3,Y,13,8,1,10,2,6,1,2
851,35,No,Sales,2,Life Sciences,Male,1,Sales Executive,Single,22770,1,Y,12,8,1,3,2,3,1,2
852,30,No,Research & Development,3,Technical Degree,Male,5,Research Director,Married,27950,3,Y,13,8,0,9,4,4,1,3
853,35,Yes,Research & Development,3,Medical,Female,1,Research Scientist,Divorced,25320,1,Y,13,8,0,1,2,1,0,0
854,53,Yes,Research & Development,3,Life Sciences,Male,2,Manager,Married,25590,0,Y,25,8,0,34,2,33,1,9
855,38,Yes,Research & Development,3,Medical,Female,3,Sales Executive,Married,49080,4,Y,19,8,1,7,3,5,1,4
856,32,No,Research & Development,4,Life Sciences,Female,5,Research Scientist,Married,23800,4,Y,13,8,0,9,5,6,1,2
857,48,No,Research & Development,5,Life Sciences,Male,1,Sales Executive,Married,47650,8,Y,12,8,1,10,4,8,7,6
858,34,No,Research & Development,3,Life Sciences,Male,2,Sales Executive,Single,20440,1,Y,11,8,0,1,2,1,0,0
859,55,No,Research & Development,1,Medical,Female,1,Laboratory Technician,Married,26930,1,Y,18,8,0,36,6,36,2,13
860,34,No,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,65860,9,Y,18,8,1,9,3,2,2,1
861,26,No,Research & Development,3,Life Sciences,Male,1,Research Director,Married,32940,1,Y,11,8,0,1,6,1,0,0
862,38,No,Sales,2,Marketing,Female,1,Sales Executive,Married,41710,0,Y,23,8,0,10,4,9,7,7
863,38,No,Research & Development,3,Life Sciences,Female,1,Manufacturing Director,Single,27780,2,Y,13,8,0,8,5,3,1,2
864,36,No,Human Resources,3,Human Resources,Male,1,Research Scientist,Single,23770,6,Y,13,8,2,15,3,1,0,0
865,29,No,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,24040,1,Y,17,8,0,10,3,10,1,5
866,35,No,Sales,2,Life Sciences,Female,2,Sales Executive,Single,23180,3,Y,19,8,0,10,4,5,0,4
867,39,No,Sales,2,Medical,Female,1,Sales Executive,Married,20080,2,Y,12,8,0,11,3,7,7,6
868,29,No,Research & Development,1,Medical,Female,1,Research Scientist,Divorced,62440,1,Y,22,8,0,6,3,6,1,3
869,50,No,Research & Development,2,Medical,Female,1,Laboratory Technician,Married,27990,4,Y,12,8,1,27,0,1,0,0
870,23,No,Research & Development,2,Life Sciences,Female,3,Manager,Married,105520,2,Y,11,8,0,4,2,2,2,2
871,36,No,Sales,3,Life Sciences,Male,2,Human Resources,Married,23290,3,Y,15,8,0,9,2,3,0,2
872,42,No,Research & Development,2,Life Sciences,Female,5,Manager,Single,40140,8,Y,13,8,1,24,3,1,0,1
873,35,No,Sales,3,Medical,Female,2,Laboratory Technician,Married,74030,1,Y,12,8,1,10,4,10,6,8
874,34,No,Research & Development,1,Life Sciences,Female,1,Manager,Married,22590,1,Y,14,8,0,8,2,8,7,7
875,40,No,Research & Development,4,Life Sciences,Male,2,Laboratory Technician,Married,69320,1,Y,13,8,0,5,5,5,1,2
876,43,No,Research & Development,1,Other,Male,1,Manager,Divorced,46780,5,Y,25,8,1,8,0,6,0,2
877,35,No,Sales,3,Marketing,Female,3,Sales Representative,Married,135820,1,Y,17,8,1,1,3,1,0,1
878,46,No,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Single,23320,1,Y,11,8,0,27,2,26,0,12
879,28,Yes,Human Resources,3,Medical,Female,2,Laboratory Technician,Married,24130,1,Y,16,8,1,1,2,1,0,0
880,22,No,Sales,2,Marketing,Male,3,Sales Executive,Married,97050,1,Y,18,8,2,4,3,4,1,3
881,50,No,Research & Development,3,Other,Male,2,Research Scientist,Married,42940,2,Y,20,8,0,32,2,30,12,13
882,32,No,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,47210,3,Y,14,8,1,6,3,3,0,2
883,44,No,Research & Development,3,Technical Degree,Male,3,Manager,Divorced,25190,0,Y,21,8,2,23,2,22,1,10
884,30,No,Research & Development,3,Medical,Female,1,Research Director,Married,21210,1,Y,13,8,1,6,2,6,1,1
885,45,No,Sales,2,Technical Degree,Female,2,Research Scientist,Single,29730,1,Y,12,8,0,10,2,10,1,4
886,45,No,Sales,4,Life Sciences,Male,2,Manufacturing Director,Married,58550,1,Y,14,8,1,10,3,10,4,5
887,31,No,Research & Development,3,Medical,Male,2,Research Scientist,Single,36170,7,Y,21,8,1,10,5,5,0,3
888,36,No,Research & Development,1,Medical,Male,2,Manufacturing Director,Married,67250,9,Y,17,8,1,7,3,3,1,1
889,34,No,Sales,4,Marketing,Male,5,Manufacturing Director,Divorced,103250,1,Y,11,8,1,9,3,9,7,2
890,49,No,Research & Development,4,Life Sciences,Male,3,Healthcare Representative,Married,69490,1,Y,14,8,1,10,2,9,1,4
891,39,No,Research & Development,2,Life Sciences,Male,3,Research Scientist,Married,106090,2,Y,17,8,1,10,2,7,7,7
892,27,No,Research & Development,1,Life Sciences,Male,4,Research Scientist,Divorced,44470,1,Y,13,8,0,7,4,7,0,7
893,35,No,Research & Development,3,Medical,Female,2,Sales Executive,Married,21570,1,Y,25,8,0,16,1,16,1,10
894,28,No,Research & Development,3,Life Sciences,Male,3,Manufacturing Director,Divorced,46010,0,Y,15,8,2,6,2,5,0,0
895,21,No,Research & Development,1,Life Sciences,Female,1,Laboratory Technician,Single,170990,1,Y,14,8,1,3,2,2,2,2
896,18,Yes,Research & Development,5,Medical,Male,1,Research Director,Single,24790,1,Y,12,8,1,0,2,0,0,0
897,47,No,Research & Development,4,Medical,Male,2,Research Scientist,Married,148520,3,Y,19,8,3,27,3,5,1,0
898,39,No,Sales,4,Life Sciences,Male,1,Laboratory Technician,Divorced,72640,0,Y,17,8,0,11,5,10,0,7
899,40,No,Research & Development,1,Life Sciences,Male,1,Laboratory Technician,Married,56660,1,Y,14,8,1,18,2,18,14,12
900,35,No,Research & Development,3,Medical,Female,2,Sales Executive,Married,78230,1,Y,13,8,1,15,3,14,2,9
901,37,No,Research & Development,4,Technical Degree,Male,1,Laboratory Technician,Married,78800,3,Y,12,8,1,9,2,4,0,2
902,39,No,Research & Development,3,Technical Degree,Female,2,Manager,Single,131940,0,Y,11,8,0,10,2,9,3,8
903,45,No,Research & Development,3,Life Sciences,Female,2,Laboratory Technician,Divorced,50670,1,Y,11,8,2,10,3,10,3,9
904,38,No,Research & Development,4,Life Sciences,Female,3,Sales Executive,Married,50790,3,Y,11,8,0,10,3,5,0,2
905,35,Yes,Research & Development,3,Life Sciences,Male,3,Healthcare Representative,Married,23210,9,Y,12,8,1,15,0,13,6,0
906,37,No,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Married,174440,1,Y,14,8,0,8,4,8,7,7
907,40,No,Research & Development,3,Technical Degree,Female,2,Healthcare Representative,Single,24040,6,Y,17,8,0,18,2,4,3,3
908,44,No,Sales,2,Marketing,Male,1,Laboratory Technician,Married,34520,4,Y,11,8,1,14,2,10,0,2
909,48,No,Sales,4,Marketing,Female,3,Manager,Married,22700,2,Y,14,8,3,23,2,2,2,2
910,35,Yes,Research & Development,3,Life Sciences,Male,2,Manager,Divorced,173990,6,Y,12,8,0,7,3,2,2,2
911,24,No,Research & Development,3,Life Sciences,Male,2,Research Scientist,Single,54880,1,Y,22,8,1,6,6,6,1,3
912,27,No,Sales,4,Life Sciences,Male,3,Sales Executive,Married,194190,7,Y,14,8,1,5,2,3,0,2
913,27,No,Research & Development,3,Life Sciences,Male,1,Research Scientist,Single,28110,2,Y,20,8,0,6,3,4,1,2
914,40,Yes,Sales,4,Marketing,Male,1,Research Director,Single,36330,3,Y,16,8,2,10,0,4,0,3
915,29,No,Research & Development,1,Medical,Female,2,Manager,Single,41630,9,Y,15,8,1,8,4,5,1,4
916,36,No,Research & Development,3,Life Sciences,Female,3,Sales Executive,Married,21320,4,Y,20,8,0,9,1,3,0,2
917,25,No,Sales,1,Marketing,Male,4,Manufacturing Director,Divorced,139730,1,Y,14,8,0,7,3,7,0,7
918,39,No,Sales,3,Marketing,Female,2,Research Director,Married,26840,4,Y,12,8,0,7,2,5,1,0
919,49,No,Sales,2,Life Sciences,Male,2,Research Director,Married,108450,3,Y,24,8,0,27,4,4,1,2
920,50,No,Research & Development,2,Medical,Male,3,Sales Executive,Divorced,43770,5,Y,12,8,1,19,2,14,1,11
921,20,No,Research & Development,4,Medical,Female,2,Sales Executive,Single,37430,1,Y,13,8,1,2,2,2,2,2
922,34,No,Research & Development,3,Medical,Male,3,Laboratory Technician,Divorced,41480,1,Y,11,8,0,11,3,11,7,9
923,36,No,Research & Development,3,Life Sciences,Female,2,Healthcare Representative,Single,10510,2,Y,14,8,0,15,2,4,1,3
924,49,No,Human Resources,2,Life Sciences,Female,2,Research Scientist,Married,107390,2,Y,11,8,3,30,3,15,2,12
925,36,No,Research & Development,4,Life Sciences,Male,4,Laboratory Technician,Married,103880,0,Y,14,8,0,4,2,3,1,2
926,36,No,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,114160,6,Y,16,8,0,13,2,5,0,4
927,54,No,Sales,3,Marketing,Male,1,Laboratory Technician,Married,26000,3,Y,14,8,0,36,5,10,4,7
928,43,No,Research & Development,4,Life Sciences,Female,1,Research Scientist,Married,24220,1,Y,11,8,1,14,2,14,6,11
929,35,Yes,Research & Development,4,Medical,Male,1,Research Director,Single,54720,3,Y,11,8,1,13,3,11,6,7
930,38,No,Research & Development,2,Life Sciences,Male,2,Research Scientist,Married,24510,7,Y,12,8,1,19,3,13,2,9
931,29,No,Research & Development,2,Medical,Male,2,Sales Representative,Divorced,42400,1,Y,14,8,0,10,2,10,0,9
932,33,No,Research & Development,3,Medical,Male,5,Sales Executive,Divorced,109990,1,Y,18,8,3,6,3,6,0,4
933,32,No,Research & Development,4,Technical Degree,Male,5,Research Scientist,Divorced,50030,NA,Y,13,8,0,10,5,9,1,6
934,31,No,Research & Development,4,Technical Degree,Female,2,Sales Executive,Married,127420,1,Y,11,8,0,10,4,10,0,2
935,49,No,Research & Development,4,Medical,Male,1,Laboratory Technician,Divorced,42270,4,Y,18,8,0,17,3,2,2,2
936,38,No,Sales,2,Medical,Female,1,Sales Executive,Single,39170,1,Y,15,8,3,4,2,4,3,3
937,47,No,Research & Development,4,Medical,Male,3,Laboratory Technician,Divorced,183030,6,Y,22,8,1,29,2,3,1,2
938,49,No,Research & Development,3,Medical,Male,2,Manufacturing Director,Single,23800,4,Y,13,8,0,23,3,8,0,0
939,41,No,Research & Development,4,Life Sciences,Female,4,Manager,Single,137260,3,Y,12,8,0,21,6,2,0,2
940,20,No,Research & Development,3,Life Sciences,Male,1,Sales Representative,Single,47770,1,Y,18,8,1,2,3,2,0,2
941,33,No,Research & Development,2,Medical,Female,2,Healthcare Representative,Divorced,63850,1,Y,13,8,0,7,6,6,1,2
942,36,No,Research & Development,2,Technical Degree,Male,3,Sales Executive,Married,199730,6,Y,12,8,0,10,2,3,0,2
943,44,No,Research & Development,3,Technical Degree,Female,3,Healthcare Representative,Divorced,68610,4,Y,12,8,0,8,2,2,2,2
944,23,Yes,Human Resources,3,Life Sciences,Female,3,Laboratory Technician,Single,49690,1,Y,12,8,0,5,3,5,1,2
945,38,No,Research & Development,2,Life Sciences,Male,1,Sales Executive,Married,198450,7,Y,11,8,1,7,3,0,0,0
946,53,No,Research & Development,3,Life Sciences,Male,4,Research Director,Married,133200,3,Y,11,8,0,11,2,4,1,2
947,48,Yes,Sales,2,Marketing,Male,1,Healthcare Representative,Married,63470,2,Y,12,8,1,19,3,9,7,7
